,file,sentence,word_labels
8,101039c4ta03633f,"After being calcined , the powders were milled for 2 hours in acetone and then dried .","O,O,B,O,O,B,O,B,O,O,O,O,B,O,O,B,O"
9,101039c4ta03633f,The resulting powders were then pressed into pellets (13 mm diameter and 2 +- 0 .,"O,O,B,O,O,B,O,B,O,B,B,O,O,O,O,O"
10,101039c4ta03633f,3 mm thickness ) at a pressure of ~200 MPa and sintered at 1400 degC for 12 hours in air .,"O,B,B,O,O,O,B,O,O,O,O,B,O,O,O,O,O,O,O,B,O"
0,101039c7ta03244g,10 .,"O,O"
1,101039c7ta03244g,1039/c7ta03244g Highly permeable zeolite imidazolate framework composite membranes fabricated via a chelation-assisted interfacial reaction Polyacrylonitrile (PAN ) UF membranes (MWCO: 200 kDa ) were purchased from Beijing Ande Technology Corporation (China ) .,"O,O,O,B,I,I,B,I,O,O,O,B,I,I,B,B,O,B,I,O,O,B,O,O,B,O,B,I,I,I,I,I,O"
2,101039c7ta03244g,"Sodium hydroxide (NaOH ) , sodium chloride (NaCl ) , and magnesium chloride (MgCl2 ) were supplied from Beijing Chemical Works (China ) .","B,I,B,O,O,B,I,B,O,O,O,B,I,B,O,O,B,O,B,I,I,I,I,O"
3,101039c7ta03244g,"Methyl blue (MB ) , Congo red (CR ) , acid fuchsin (AF ) , magnesium sulfate (MgSO4 ) , and sodium sulfate (Na2SO4 ) were obtained from Tianjin Guangfu Fine Chemical Institute (China ) and used for the NF performance test .","B,I,B,O,O,B,I,B,O,O,B,I,B,O,O,B,I,B,O,O,O,B,I,B,O,O,B,O,B,I,I,I,I,I,I,O,B,O,O,O,O,O,O"
4,101039c7ta03244g,"The precursors of ZIF-8 , including zinc nitrate hexahydrate (Zn ( NO3 ) 2*6H2O ) and 2-methylimidazole (Hmim , 99 .","O,O,O,B,O,O,B,I,I,B,I,I,I,I,O,O,B,B,O,O,O"
5,101039c7ta03244g,"5% ) , were purchased from Aladdin Industrial Corporation (China ) .","B,O,O,O,B,O,B,I,I,I,I,O"
6,101039c7ta03244g,"Polyethyleneimine (PEI , Mw: 750000 Da ) was supplied by TCI Chemicals (Japan ) .","B,B,O,O,O,B,O,O,B,O,B,I,I,I,O"
7,101039c7ta03244g,"Bovine serum albumin (BSA , Mw: 67000 g mol-1 ) and humic acid (HA ) were purchased from Beijing Aobox Biotechnology (China ) and Macklin Inc .","B,I,I,B,O,O,O,B,I,O,O,B,I,B,O,O,B,O,B,I,I,I,I,O,B,I,I"
8,101039c7ta03244g,"(China ) , respectively .","I,I,O,O,O"
9,101039c7ta03244g,"Ultrapure water was produced by a lab water purification system (HYP-QX , China ) .","B,B,O,B,O,O,B,I,I,I,B,I,I,O,O"
10,101039c7ta03244g,All the chemicals and materials were used as received .,"O,O,B,I,I,O,B,O,O,O"
11,101039c7ta03244g,"The preparation process of the ZIF-8/PEI-HPAN composite membrane is illustrated in Scheme 2 , in which the structure of ZIF-8 has been cited from the literature .","O,O,O,O,O,B,B,I,O,O,O,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O"
12,101039c7ta03244g,"29 To obtain a negatively charged surface , the PAN substrate was first hydrolyzed in an NaOH aqueous solution (2 mol L-1 ) at 65 degC for 60 min , followed by rinsing with DI-water (step 1 ) .","B,O,B,O,O,O,O,O,O,B,B,O,O,B,O,O,B,B,I,O,B,I,O,O,O,O,O,O,O,O,O,O,B,O,B,O,O,O,O"
13,101039c7ta03244g,"30 Then , the hydrolyzed PAN (HPAN ) substrate was soaked in a 0 .","B,O,O,O,B,I,B,O,B,O,B,O,O,O,O"
14,101039c7ta03244g,2-0 .,"O,O"
15,101039c7ta03244g,6 mol L-1 Zn ( NO3 ) 2 aqueous solution for 5 h at 25 +- 1 degC to coordinate Zn2+ on the HPAN substrate surface (step 2 ) .,"O,B,I,B,I,I,I,I,B,I,O,O,O,O,O,O,O,O,O,O,B,O,O,B,B,I,O,O,O,O"
16,101039c7ta03244g,"16 , 22 Next , the membrane was introduced into a mixed PEI-Zn ( II ) complex solution containing 0 .","B,I,I,O,O,O,B,O,B,O,O,B,I,I,I,I,B,I,B,O,O"
17,101039c7ta03244g,1-0 .,"O,O"
18,101039c7ta03244g,3 mol L-1 zinc nitrate and 0 .,"O,B,I,B,I,O,O,O"
19,101039c7ta03244g,4 wt% PEI aqueous solution for 0 .,"O,B,B,B,I,O,O,O"
20,101039c7ta03244g,"5 h at a constant temperature (20-50 degC , step 3 ) .","O,O,O,O,B,I,O,O,O,O,O,O,O"
21,101039c7ta03244g,"After this , the residual aqueous solution was poured off , and the residual water droplets on the membrane surface were gently wiped off using a filter paper .","O,O,O,O,B,I,I,O,B,O,O,O,O,B,I,I,O,O,O,O,O,O,B,O,O,O,B,I,O"
22,101039c7ta03244g,"Finally , the PEI-Zn ( II ) -saturated membrane was immersed in a 0 .","O,O,O,B,I,I,I,I,I,O,B,O,O,O,O"
23,101039c7ta03244g,20 mol L-1 Hmim in a hexane solution for 5-20 min at 25 +- 2 degC to synthesize ZIF-8 crystals in situ (step 4 ) .,"O,B,I,B,O,O,B,B,O,O,O,O,O,O,O,O,O,B,B,B,O,O,O,O,O,O"
24,101039c7ta03244g,14 The obtained membrane was then rinsed three times with ethanol and dried at room temperature (25 +- 2 degC ) for 2 h before further use .,"B,O,B,I,O,O,B,B,I,O,B,O,B,O,B,I,O,O,O,O,O,O,O,O,O,O,O,O"
0,101002adsc201100908,10 .,"O,O"
1,101002adsc201100908,1002/adsc .,"O,O"
2,101002adsc201100908,201100908 Ionic Liquid-Promoted Oxidant-Free Dehydrogenation of Alcohols with Water-Soluble Ruthenium Nanoparticles in Aqueous Phase To the aqueous solution of RuCl3 (0 .,"O,O,O,O,O,O,O,O,B,B,B,O,O,O,O,O,B,B,O,B,O,O"
3,101002adsc201100908,"038 M , 5 mL ) were added 2 .","O,B,O,O,B,O,O,B,O,O"
4,101002adsc201100908,0 g (0 .,"O,B,O,O"
5,101002adsc201100908,05 mmol ) of PVP .,"O,B,O,O,B,O"
6,101002adsc201100908,The mixture was further stirred for 30 min under a bath of 0 degC .,"O,B,O,O,B,O,O,O,O,O,B,O,O,O,O"
7,101002adsc201100908,"Then , an aqueous solution of NaBH4 (0 .","O,O,O,B,B,O,B,O,O"
8,101002adsc201100908,"1 M , 19 .","O,B,O,O,O"
9,101002adsc201100908,0 mL ) was rapidly added into the mixture under vigorous stirring .,"O,B,O,O,B,B,O,O,B,O,B,B,O"
10,101002adsc201100908,"The color of the reaction mixture immediately turned from red-brown to black , indicating the formation of Ru nanoparticles .","O,B,O,O,B,B,O,B,O,B,I,I,O,O,O,B,O,B,B,O"
11,101002adsc201100908,The hydrosol of the Ru nanoparticles was dialyzed overnight to remove inorganic impurities such as Na+ and Cl- by using a cellulose ester dialysis membrane with a cut-off molecular-weight of 10 kDa .,"O,B,O,O,B,B,O,B,B,O,B,B,B,O,O,B,O,B,O,O,O,B,I,B,I,O,O,B,I,O,O,B,O"
12,101002adsc201100908,The hydrosol of the Ru nanoparticles thus dialyzed was diluted to 30 mL .,"O,B,O,O,B,B,O,B,O,B,O,O,O,O"
13,101002adsc201100908,The pH value of the solution was measured to be 7 .,"O,O,O,O,O,B,O,B,O,O,O,O"
14,101002adsc201100908,The reaction was carried out in a reaction vessel equipped with a reflux condenser and connected to a bubbler .,"O,O,O,B,O,O,O,B,I,O,O,O,B,I,O,O,O,O,B,O"
15,101002adsc201100908,"The vessel was evacuated and filled with N2 , then , 3 mL of Ru nanoparticles aqueous solution (0 .","O,B,O,B,O,B,O,B,O,O,O,O,B,O,B,B,B,B,O,O"
16,101002adsc201100908,"2 g PVP , 0 .","O,B,B,O,O,O"
17,101002adsc201100908,"019 mmol Ru in 3 mL H2O ) were placed in the reaction vessel , followed by addition of alcohol (0 .","O,B,B,O,O,B,B,O,O,B,O,O,B,I,O,O,O,B,O,B,O,O"
18,101002adsc201100908,"48 mmol ) and additive (1 mmol ) , and the reaction mixture was vigorously stirred under reflux conditions under an N2 atmosphere for 24 h .","O,B,O,O,B,O,B,O,O,O,O,O,B,O,B,B,O,B,I,O,O,B,B,O,O,O,O"
19,101002adsc201100908,"After reaction , the mixture was extracted with ethyl ether three times .","O,O,O,O,B,O,B,O,B,I,O,O,O"
20,101002adsc201100908,The conversion and selectivity were determined by GC analysis with biphenyl as an internal standard .,"O,B,O,B,O,B,O,B,I,O,B,O,O,O,O,O"
0,101016jnanoen201605050,10 .,"O,O"
1,101016jnanoen201605050,1016/j .,"O,O"
2,101016jnanoen201605050,nanoen .,"O,O"
3,101016jnanoen201605050,2016 .,"O,O"
4,101016jnanoen201605050,05 .,"O,O"
5,101016jnanoen201605050,050 NaV3 ( PO4 ) 3/C nanocomposite as novel anode material for Na-ion batteries with high stability NaV3 ( PO4 ) 3/C was synthesized by a sol-gel process and followed by carbon thermal reduction synthesis .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,I,I,I,O,B,O,O,B,I,O,O,O,O,O,O,O,O"
6,101016jnanoen201605050,"Typically , 6 mmol NH4VO3 were added to 70 mL deionized water maintaining at 80 degC with continuous stirring to obtain a clear yellow solution , and then 6 mmol NH4H2PO4 , 2 mmol Na2CO3 and 4 mmol citric acid were added .","O,O,O,B,B,O,B,O,O,B,B,B,B,O,O,O,O,O,B,O,O,O,O,O,B,O,O,O,O,B,B,O,O,B,B,O,O,B,B,I,O,B,O"
7,101016jnanoen201605050,"Continuous stirring , the colour of the solution transformed to blue .","O,O,O,O,O,O,O,O,O,O,O,O"
8,101016jnanoen201605050,"After evaporation of water at 80 degC , the solution transforms from sol to gel .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
9,101016jnanoen201605050,"The gel was dried in an oven at 150 degC for 4 h , and heat-treated at 400 degC for 5 h under nitrogen atmosphere to remove CO2 , H2O , and NH3 .","O,B,O,B,O,O,B,O,O,O,O,O,O,O,O,B,O,O,O,O,O,O,O,B,O,O,O,B,O,B,O,O,B,O"
10,101016jnanoen201605050,"Afterward , the powder was grounded and annealed at 900 degC under H2/Ar flow (10% H2 ) for 12 h to produce the final compound .","O,O,O,B,O,B,O,B,O,O,O,O,B,O,B,B,O,O,O,O,O,O,O,O,B,O"
11,101016jnanoen201605050,"Herein , citric acid was used as complexing agent and carbon source .","O,O,O,O,O,O,O,O,O,O,O,O,O"
12,101016jnanoen201605050,"For comparison , NaV3 ( PO4 ) 3 without carbon source was synthesized with the same process above .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
13,101016jnanoen201605050,"For preparing NASICON-typed Na3V2 ( PO4 ) 3 cathode material , the same synthesis approach was adapted only changing the stoichiometric amount of precursor of NH4VO3 , NH4H2PO4 and Na2CO3 .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
0,101039c5ta03565a,10 .,"O,O"
1,101039c5ta03565a,1039/c5ta03565a Hollow zeolite encapsulated Ni-Pt bimetals for sintering and coking resistant dry reforming of methane Silicalite-1 (S-1 ) was synthesized by the clear solution method .,"O,O,O,O,B,I,O,O,O,O,O,O,O,O,O,B,B,O,O,B,O,O,B,I,I,O"
2,101039c5ta03565a,"Typically , 15 .","O,O,O,O"
3,101039c5ta03565a,4 ml of tetraethyl orthosilicate (TEOS ) was mixed with a certain amount of tetrapropylammonium hydroxide (TPAOH ) solution .,"O,B,O,B,I,B,O,O,B,O,O,B,I,O,B,I,B,O,B,O"
4,101039c5ta03565a,The molar composition of the synthesis mixture was 1 TEOS:0 .,"O,B,I,O,O,O,B,O,O,B,O"
5,101039c5ta03565a,27 TPAOH:37H2O .,"O,B,O"
6,101039c5ta03565a,"After being stirred for 3 h at 35 degC , the solution was heated at 80 degC to remove the ethanol generated during the hydrolysis of TEOS and then water was added to maintain constant volume .","O,O,B,O,O,O,O,O,O,O,O,B,O,B,O,O,O,O,B,O,B,O,O,O,B,O,B,O,O,B,O,B,O,B,B,B,O"
7,101039c5ta03565a,"After crystallization at 170 degC for 3 days , the product was recovered by centrifugation and dried overnight at 100 degC .","O,B,O,O,O,O,O,O,O,O,B,O,B,O,B,O,B,B,O,O,O,O"
8,101039c5ta03565a,"Finally , the template was removed by calcination in static air at 540 degC for 6 h .","O,O,O,B,O,B,O,B,O,B,B,O,O,O,O,O,O,O"
9,101039c5ta03565a,2 .,"O,O"
10,101039c5ta03565a,"2 Preparation of Ni@Hol S-1 , Pt@Hol S-1 and Ni-Pt@Hol S-1 NiO/S-1 was synthesized by an incipient-wetness impregnation method .","O,B,O,B,I,O,B,I,O,B,I,B,O,B,O,O,B,I,O,O"
11,101039c5ta03565a,"In brief , the calcined silicalite-1 was impregnated with an aqueous solution of NiCl2; after drying overnight at 100 degC , the product was calcined in static air at 400 degC for 2 h .","O,O,O,O,B,B,O,B,O,O,B,I,O,B,O,B,B,O,O,O,O,O,B,O,B,O,B,B,O,O,O,O,O,O,O"
12,101039c5ta03565a,The ideal Ni loadings on NiO/S-1 were 1 .,"O,B,B,B,O,B,O,O,O"
13,101039c5ta03565a,"5 , 3 and 5 wt% , respectively .","O,O,O,O,O,B,O,O,O"
14,101039c5ta03565a,The resulting samples are denoted as 1 .,"O,O,B,O,B,O,B,I"
15,101039c5ta03565a,"5NiO/S-1 , 3NiO/S-1 and 5NiO/S-1 , respectively .","I,O,B,O,B,O,O,O"
0,101016jmseb201512003,10 .,"O,O"
1,101016jmseb201512003,1016/j .,"O,O"
2,101016jmseb201512003,mseb .,"O,O"
3,101016jmseb201512003,2015 .,"O,O"
4,101016jmseb201512003,12 .,"O,O"
5,101016jmseb201512003,"003 Sb2MoO6 , Bi2MoO6 , Sb2WO6 , and Bi2WO6 flake-like crystals: Generalized hydrothermal synthesis and the applications of Bi2WO6 and Bi2MoO6 as red phosphors doped with Eu3+ ions All chemicals are of analytical grade and used as received without further purification .","O,B,O,B,O,B,O,O,B,B,I,O,B,I,O,O,O,O,B,O,B,O,O,O,O,O,B,O,O,B,O,O,B,I,O,B,O,O,O,O,O,O"
6,101016jmseb201512003,"In this work , for the sake of obtaining a series of Sb2MoO6 , Bi2MoO6 , Sb2WO6 , and Bi2WO6 samples , all experiments were carried out in a 50 mL Teflon-lined stainless steel autoclave at 180 degC for 12 h by simply adjusting the initial molar ratios of SbCl3-to-NaOH (or BiCl3-to-NaOH ) while keeping the initial molar ratio of SbCl3-to-Na2MoO4 (BiCl3-to-Na2MoO4 , SbCl3-to-Na2WO4 , or BiCl3-to-Na2WO4 ) as 2:1 .","O,O,O,O,O,O,O,O,B,O,O,O,B,O,B,O,B,O,O,B,O,O,O,O,O,B,O,O,O,O,B,B,I,I,B,O,O,O,O,O,O,O,O,B,O,B,I,I,O,B,O,B,O,O,O,O,B,I,I,O,B,B,O,B,O,O,B,O,O,O,O"
7,101016jmseb201512003,"SbCl3 (2 mmol ) and Na2MoO4*2H2O (1 mmol ) were in turn added into 20 mL distilled H2O under magnetic stirring , resulting in dark green precipitates .","B,O,B,O,O,B,O,B,O,O,O,O,B,O,O,B,B,B,O,B,B,O,B,O,B,I,B,O"
8,101016jmseb201512003,"After being stirred for 20 min , aqueous solution (20 mL ) containing 4 mmol NaOH was gradually poured into the above suspension .","O,O,B,O,O,O,O,B,I,O,B,O,O,O,B,B,O,O,B,O,O,O,B,O"
9,101016jmseb201512003,"Next , the above suspension was transferred into a 50 mL Teflon-lined stainless steel autoclave , which was then sealed and kept at 180 degC in an electrical oven .","O,O,O,O,B,O,B,O,O,O,B,B,I,I,B,O,O,O,O,B,O,B,O,O,O,O,O,B,I,O"
10,101016jmseb201512003,"After 12 h , the resulting dark green product was filtered off , washed with distilled water and absolute ethanol for several times , and then dried under vacuum at 60 degC for 6 h .","O,O,O,O,O,O,B,I,B,O,B,O,O,B,O,B,B,O,B,B,O,B,I,O,O,O,B,O,B,O,O,O,O,O,O,O"
0,101016jjcis201408027,10 .,"O,O"
1,101016jjcis201408027,1016/j .,"O,O"
2,101016jjcis201408027,jcis .,"O,O"
3,101016jjcis201408027,2014 .,"O,O"
4,101016jjcis201408027,08 .,"O,O"
5,101016jjcis201408027,027 A controlled anion exchange strategy to synthesize core-shell β-bismuth oxide/bismuth sulfide hollow heterostructures with enhanced visible-light photocatalytic activity All chemical reagents in our experiments were analytical and used as received without further purification .,"O,O,O,B,I,O,O,O,B,B,I,I,B,B,O,O,O,O,O,O,B,B,O,O,O,O,B,O,B,O,O,B,O,B,O"
6,101016jjcis201408027,The synthesis of β-Bi2O3 hollow spheres adopted our previous method [21] .,"O,B,O,B,B,B,O,O,O,O,B,O"
7,101016jjcis201408027,"In a typical experiment , Bi ( NO3 ) 3*5H2O (2 .","O,O,O,O,O,B,I,I,I,I,O,O"
8,101016jjcis201408027,"91 g , 6 mmol ) was dissolved in a mixed solution of glycerol (30 mL ) and ethanol (30 mL ) under vigorous stirring .","O,B,O,O,B,O,O,B,O,O,B,B,O,B,O,B,O,O,B,O,B,O,O,B,B,O"
9,101016jjcis201408027,"After 40 min of stirring , the solution was transferred to a 100 mL Teflon-lined stainless steel autoclave , heated to 160 degC and maintained for 3 h .","O,O,O,O,B,O,O,B,O,B,O,O,O,B,B,I,I,B,O,B,O,O,O,O,B,O,O,O,O"
10,101016jjcis201408027,"After the autoclave was cooled to room temperature , the products were separated centrifugally and washed with deionized water and absolute ethanol for several times , and then dried under vacuum at 80 degC overnight .","O,O,B,O,B,O,B,I,O,O,B,O,B,B,O,B,O,B,B,O,B,B,O,B,I,O,O,O,B,O,B,O,O,O,B,O"
11,101016jjcis201408027,"Finally , the products were further heated at 2 degC/min heating rate from room temperature to 270 degC and maintained at 270 degC for 2 h to obtain β-Bi2O3 hollow spheres .","O,O,O,B,O,O,B,O,O,O,B,I,O,B,I,O,O,O,O,B,O,O,O,O,O,O,O,B,B,B,B,O"
12,101016jjcis201408027,The core/shell β-Bi2O3/Bi2S3 hollow heterostructure was synthesized by in situ anion-exchange method .,"O,B,B,B,B,O,B,O,B,I,I,O,O"
13,101016jjcis201408027,"In a typical process , the as-prepared β-Bi2O3 hollow microsphere (0 .","O,O,O,O,O,O,O,B,B,B,O,O"
14,101016jjcis201408027,"4660 g , 1 mmol ) was dispersed in 50 mL deionized water under vigorous stirring .","O,B,O,O,B,O,O,B,O,O,B,B,B,O,B,B,O"
15,101016jjcis201408027,Then a certain amount CH3CSNH2 (0 .,"O,O,B,I,B,O,O"
16,101016jjcis201408027,"0225 g , 0 .","O,B,O,O,O"
17,101016jjcis201408027,3 mmol ) was added into the solution .,"O,B,O,O,B,O,O,B,O"
18,101016jjcis201408027,"After 30 min of stirring at 50 degC , the precipitates were collected , washed and dried under vacuum at 80 degC for 6 h .","O,O,O,O,B,O,O,O,O,O,B,O,B,O,B,O,B,O,B,O,O,O,O,O,O,O"
19,101016jjcis201408027,"By controlling the theoretical molar percentage of Bi2S3 to initial Bi2O3 , different β-Bi2O3/Bi2S3 heterostructures were obtained .","O,O,O,O,O,O,O,B,O,O,B,O,O,B,B,O,B,O"
20,101016jjcis201408027,"The final samples were labeled as the β-Bi2O3/Bi2S3 (5% , 10% , 25% ) heterostructure .","O,O,B,O,B,O,O,B,B,O,B,O,B,O,B,O"
0,101039c5nr00246j,10 .,"O,O"
1,101039c5nr00246j,1039/c5nr00246j CeO2-modified Au@SBA-15 nanocatalysts for liquid-phase selective oxidation of benzyl alcohol The Au-CeO2@SBA-15 catalyst was prepared using the impregnation method .,"O,B,I,B,O,O,O,O,O,O,O,O,B,B,O,B,O,O,B,O,O"
2,101039c5nr00246j,A required amount of Ce ( NO3 ) 3*6H2O was dissolved in 7 mL ethanol and added into the resulting Au@NH2-SBA-15 sample .,"O,B,I,O,B,I,I,I,I,O,B,O,O,B,B,O,B,O,O,O,B,B,O"
3,101039c5nr00246j,The mixture underwent ultrasound for 0 .,"O,B,O,B,O,O,O"
4,101039c5nr00246j,5 h and was dried in air at 60 degC for 12 h to generate an Au-xCeO2@SBA-15 precursor .,"O,O,O,O,B,O,O,O,O,O,O,O,O,O,B,O,B,B,O"
5,101039c5nr00246j,The Au-CeO2@SBA-15 precursor was calcined in air at 500 degC for 4 h to obtain the final catalyst labeled as the Au-xCeO2@SBA-15 catalyst (x denote the CeO2 loading; CeO2 loading = mCeO2/mSBA-15 ) .,"O,B,B,O,B,O,B,O,O,O,O,O,O,O,B,O,B,I,B,O,O,B,O,O,O,O,B,O,B,O,O,B,O,O"
0,101016jpoly201106009,10 .,"O,O"
1,101016jpoly201106009,1016/j .,"O,O"
2,101016jpoly201106009,poly .,"O,O"
3,101016jpoly201106009,2011 .,"O,O"
4,101016jpoly201106009,06 .,"O,O"
5,101016jpoly201106009,009 Photoinduced electron transfer in pentacoordinated complex of zinc tetraphenylporphyrin and isoquinoline N-oxide .,"O,O,O,O,O,O,O,O,B,I,O,O,O,O"
6,101016jpoly201106009,"Crystal structure , spectroscopy and DFT studies Tetraphenylporphine (TPP ) was prepared from pyrrole and benzaldehyde in boiling propionic acid [22] .","O,O,O,O,O,O,O,B,B,O,O,B,O,B,O,B,O,B,B,I,B,O"
7,101016jpoly201106009,Pyrrole was obtained by the known method [23] using the thermal decomposition of diammonium salt of mucic acid which was prepared from mucic acid and NH4OH .,"B,O,B,O,O,O,O,B,O,O,B,I,O,B,I,O,B,I,O,O,B,O,B,I,O,B,O"
8,101016jpoly201106009,Mucic acid was synthesized by galactose oxidation with HNO3 upon heating [24] .,"B,I,O,B,O,B,I,O,B,O,B,B,O"
9,101016jpoly201106009,Zn-tetraphenylporphine (Zn-TPP ) was synthesized according to known procedure [25] with some changes .,"B,B,O,O,B,O,O,O,O,B,O,O,O,O"
10,101016jpoly201106009,Tetraphenylporphine (TPP ) in CHCl3 was kept over PbO2 during 2 days to remove admixture of tetraphenylchlorine (2-10% of which can be formed at TPP synthesis ) and a radical of unknown structure [26] .,"B,B,O,O,B,O,B,O,B,O,O,O,O,B,B,O,B,B,O,O,O,O,B,O,B,O,O,O,O,B,O,O,O,B,O"
11,101016jpoly201106009,A mixture of 0 .,"O,B,O,O,O"
12,101016jpoly201106009,5 g (0 .,"O,B,O,O"
13,101016jpoly201106009,"813 mmol ) TPP , 0 .","O,B,O,B,O,O,O"
14,101016jpoly201106009,25 g (1 .,"O,B,O,O"
15,101016jpoly201106009,"14 mmol , 1 .","O,B,O,B,I"
16,101016jpoly201106009,"4-fold excess ) of (CH3COO ) 2Zn*2H2O , 50 mL of chloroform and 250 mL of glacial acetic acid was boiled for 1 h (using of 7-fold excess of (CH3COO ) 2Zn leads to the final substance almost without the initial TPP ) .","I,I,O,O,B,I,I,O,O,B,O,B,O,O,B,O,B,B,I,O,B,O,O,O,O,O,B,I,O,B,I,I,O,O,O,O,B,O,O,O,O,B,O,O"
17,101016jpoly201106009,The resultant dark blue crystals of Zn-TPP were washed with acetic acid .,"O,O,B,I,I,O,B,O,B,O,B,I,O"
18,101016jpoly201106009,Then the substance was chromatographed on an alumina column with chloroform .,"O,O,B,O,B,O,O,B,B,O,B,O"
19,101016jpoly201106009,"TLC was used (Silufol , chloroform-hexane 2:1 ) for Zn-TPP purity determination .","B,O,B,B,O,B,O,O,O,B,B,O,O"
20,101016jpoly201106009,Yield 0 .,"B,O,O"
21,101016jpoly201106009,43 g (77% ) .,"O,B,B,O,O"
22,101016jpoly201106009,To 34 mg (0 .,"O,O,B,O,O"
23,101016jpoly201106009,"05 mM ) of Zn-TPP dissolved in 15 mL of acetone , 1 mL of an acetone solution of isoquinoline N-oxide (7 .","O,B,O,O,B,B,O,O,B,O,B,O,O,B,O,O,B,B,O,B,I,O,O"
24,101016jpoly201106009,"3 mg , 0 .","O,B,O,O,O"
25,101016jpoly201106009,05 mM ) was added .,"O,B,O,O,B,O"
26,101016jpoly201106009,"The red-violet crystals appeared in 30 min , which were washed with acetone (1 mL , 2 times ) and air dried .","O,B,B,B,O,O,O,O,O,O,B,O,B,O,B,O,O,O,O,O,B,B,O"
27,101016jpoly201106009,Yield 70% (29 mg ) .,"B,B,O,B,O,O"
0,101016jnanoen201410008,10 .,"O,O"
1,101016jnanoen201410008,1016/j .,"O,O"
2,101016jnanoen201410008,nanoen .,"O,O"
3,101016jnanoen201410008,2014 .,"O,O"
4,101016jnanoen201410008,10 .,"O,O"
5,101016jnanoen201410008,008 Formic acid-reduced ultrasmall Pd nanocrystals on graphene to provide superior electocatalytic activity and stability toward formic acid oxidation The graphene oxide (GO ) was synthesized from graphite by using a modified Hummers method [20] and [21] .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,I,B,O,O,B,O,B,O,O,O,O,B,I,B,O,B,O"
6,101016jnanoen201410008,"The prepared graphene oxide was dried in normal vacuum at 70 degC for 12 h and then put into a glass bottle under high vacuum level at 60 degC overnight , followed by heating to 220 degC quickly .","O,O,B,I,O,B,O,O,B,O,O,O,O,O,O,O,O,B,O,O,B,B,O,O,B,O,O,O,O,B,O,B,O,B,O,O,O,O,O"
